timestamp,hourly_traffic_count1,hourly_traffic_count2
2011-07-19 22:00:00,3652.0,240.0
2011-07-19 23:00:00,2993.0,159.0
2011-07-20 00:00:00,2112.0,78.0
2011-07-20 01:00:00,1548.0,58.0
2011-07-20 02:00:00,1258.0,48.0
2011-07-20 03:00:00,1256.0,53.0
2011-07-20 04:00:00,1754.0,45.0
2011-07-20 05:00:00,3031.0,146.0
2011-07-20 06:00:00,4494.0,323.0
2011-07-20 07:00:00,4591.0,502.0
2011-07-20 08:00:00,4480.0,541.0
2011-07-20 09:00:00,3526.0,488.0
2011-07-20 10:00:00,4411.0,541.0
2011-07-20 11:00:00,3536.0,617.0
2011-07-20 12:00:00,4300.0,686.0
2011-07-20 13:00:00,3987.0,683.0
2011-07-20 14:00:00,4002.0,706.0
2011-07-20 15:00:00,4114.0,717.0
2011-07-20 16:00:00,4506.0,805.0
2011-07-20 17:00:00,4521.0,767.0
2011-07-20 18:00:00,4249.0,754.0
2011-07-20 19:00:00,3894.0,655.0
2011-07-20 20:00:00,3837.0,477.0
2011-07-20 21:00:00,4035.0,340.0
2011-07-20 22:00:00,3663.0,242.0
2011-07-20 23:00:00,3646.0,184.0
2011-07-21 00:00:00,3590.0,110.0
2011-07-21 01:00:00,2378.0,54.0
2011-07-21 02:00:00,1353.0,47.0
2011-07-21 03:00:00,1331.0,45.0
2011-07-21 04:00:00,1970.0,49.0
2011-07-21 05:00:00,3179.0,150.0
2011-07-21 06:00:00,4224.0,304.0
2011-07-21 07:00:00,4893.0,467.0
2011-07-21 08:00:00,4544.0,532.0
2011-07-21 09:00:00,3738.0,502.0
2011-07-21 10:00:00,4275.0,545.0
2011-07-21 11:00:00,4356.0,593.0
2011-07-21 12:00:00,4420.0,665.0
2011-07-21 13:00:00,4224.0,674.0
2011-07-21 14:00:00,4424.0,797.0
2011-07-21 15:00:00,4481.0,772.0
2011-07-21 16:00:00,4479.0,796.0
2011-07-21 17:00:00,4516.0,788.0
2011-07-21 18:00:00,4465.0,675.0
2011-07-21 19:00:00,4220.0,595.0
2011-07-21 20:00:00,4393.0,461.0
2011-07-21 21:00:00,4052.0,361.0
2011-07-21 22:00:00,3474.0,270.0
2011-07-21 23:00:00,3306.0,206.0
2011-07-22 00:00:00,2626.0,114.0
2011-07-22 01:00:00,1838.0,68.0
2011-07-22 02:00:00,1522.0,44.0
2011-07-22 03:00:00,1511.0,60.0
2011-07-22 04:00:00,2006.0,68.0
2011-07-22 05:00:00,3202.0,158.0
2011-07-22 06:00:00,4321.0,328.0
2011-07-22 07:00:00,4618.0,468.0
2011-07-22 08:00:00,4378.0,545.0
2011-07-22 09:00:00,4351.0,630.0
2011-07-22 10:00:00,4387.0,586.0
2011-07-22 11:00:00,4598.0,712.0
2011-07-22 12:00:00,4346.0,776.0
2011-07-22 13:00:00,4330.0,714.0
2011-07-22 14:00:00,1883.0,863.0
2011-07-22 15:00:00,3379.0,803.0
2011-07-22 16:00:00,4488.0,716.0
2011-07-22 17:00:00,4511.0,784.0
2011-07-22 18:00:00,4380.0,723.0
2011-07-22 19:00:00,4177.0,680.0
2011-07-22 20:00:00,3839.0,527.0
2011-07-22 21:00:00,4103.0,449.0
2011-07-22 22:00:00,4101.0,321.0
2011-07-22 23:00:00,3679.0,251.0
2011-07-23 00:00:00,3117.0,179.0
2011-07-23 01:00:00,2346.0,143.0
2011-07-23 02:00:00,1789.0,81.0
2011-07-23 03:00:00,1704.0,77.0
2011-07-23 04:00:00,2134.0,96.0
2011-07-23 05:00:00,2120.0,97.0
2011-07-23 06:00:00,2756.0,194.0
2011-07-23 07:00:00,3508.0,248.0
2011-07-23 08:00:00,4069.0,446.0
2011-07-23 09:00:00,4418.0,566.0
2011-07-23 10:00:00,4592.0,668.0
2011-07-23 11:00:00,4636.0,757.0
2011-07-23 12:00:00,4771.0,758.0
2011-07-23 13:00:00,3508.0,773.0
2011-07-23 14:00:00,3931.0,836.0
2011-07-23 15:00:00,4664.0,713.0
2011-07-23 16:00:00,4673.0,679.0
2011-07-23 17:00:00,4834.0,670.0
2011-07-23 18:00:00,5066.0,596.0
2011-07-23 19:00:00,4904.0,576.0
2011-07-23 20:00:00,4997.0,508.0
2011-07-23 21:00:00,5073.0,345.0
2011-07-23 22:00:00,4733.0,302.0
2011-07-23 23:00:00,4399.0,199.0
2011-07-24 00:00:00,3718.0,158.0
2011-07-24 01:00:00,2911.0,122.0
2011-07-24 02:00:00,2123.0,111.0
2011-07-24 03:00:00,1841.0,87.0
2011-07-24 04:00:00,1852.0,91.0
2011-07-24 05:00:00,1634.0,85.0
2011-07-24 06:00:00,1866.0,146.0
2011-07-24 07:00:00,2276.0,169.0
2011-07-24 08:00:00,2840.0,240.0
2011-07-24 09:00:00,3878.0,385.0
2011-07-24 10:00:00,4607.0,514.0
2011-07-24 11:00:00,4380.0,594.0
2011-07-24 12:00:00,4836.0,651.0
2011-07-24 13:00:00,4990.0,657.0
2011-07-24 14:00:00,5051.0,673.0
2011-07-24 15:00:00,5001.0,681.0
2011-07-24 16:00:00,5060.0,566.0
2011-07-24 17:00:00,4851.0,513.0
2011-07-24 18:00:00,4579.0,465.0
2011-07-24 19:00:00,4119.0,367.0
2011-07-24 20:00:00,4818.0,301.0
2011-07-24 21:00:00,4875.0,257.0
2011-07-24 22:00:00,4534.0,240.0
2011-07-24 23:00:00,3964.0,151.0
2011-07-25 00:00:00,2735.0,85.0
2011-07-25 01:00:00,1709.0,50.0
2011-07-25 02:00:00,1337.0,54.0
2011-07-25 03:00:00,1376.0,45.0
2011-07-25 04:00:00,1740.0,63.0
2011-07-25 05:00:00,3231.0,124.0
2011-07-25 06:00:00,4540.0,320.0
2011-07-25 07:00:00,4685.0,472.0
2011-07-25 08:00:00,4183.0,506.0
2011-07-25 09:00:00,4303.0,463.0
2011-07-25 10:00:00,4166.0,532.0
2011-07-25 11:00:00,3913.0,631.0
2011-07-25 12:00:00,4051.0,636.0
2011-07-25 13:00:00,4210.0,693.0
2011-07-25 14:00:00,4224.0,773.0
2011-07-25 15:00:00,4275.0,823.0
2011-07-25 16:00:00,4029.0,842.0
2011-07-25 17:00:00,3997.0,793.0
2011-07-25 18:00:00,4542.0,692.0
2011-07-25 19:00:00,4375.0,620.0
2011-07-25 20:00:00,3865.0,348.0
2011-07-25 21:00:00,3517.0,244.0
2011-07-25 22:00:00,3070.0,182.0
2011-07-25 23:00:00,2650.0,128.0
2011-07-26 00:00:00,1973.0,64.0
2011-07-26 01:00:00,1378.0,56.0
2011-07-26 02:00:00,1163.0,43.0
2011-07-26 03:00:00,1170.0,62.0
2011-07-26 04:00:00,1716.0,61.0
2011-07-26 05:00:00,2933.0,140.0
2011-07-26 06:00:00,4482.0,293.0
2011-07-26 07:00:00,4741.0,485.0
2011-07-26 08:00:00,4501.0,501.0
2011-07-26 09:00:00,4262.0,537.0
2011-07-26 10:00:00,4114.0,497.0
2011-07-26 11:00:00,4051.0,565.0
2011-07-26 12:00:00,4059.0,640.0
2011-07-26 13:00:00,4176.0,708.0
2011-07-26 14:00:00,4273.0,688.0
2011-07-26 15:00:00,4659.0,736.0
2011-07-26 16:00:00,4192.0,766.0
2011-07-26 17:00:00,4238.0,789.0
2011-07-26 18:00:00,4533.0,677.0
2011-07-26 19:00:00,3519.0,579.0
2011-07-26 20:00:00,3594.0,446.0
2011-07-26 21:00:00,3843.0,487.0
2011-07-26 22:00:00,3318.0,377.0
2011-07-26 23:00:00,2557.0,212.0
2011-07-27 00:00:00,2011.0,87.0
2011-07-27 01:00:00,1620.0,53.0
2011-07-27 02:00:00,1238.0,42.0
2011-07-27 03:00:00,1316.0,41.0
2011-07-27 04:00:00,1679.0,57.0
2011-07-27 05:00:00,3010.0,157.0
2011-07-27 06:00:00,4370.0,277.0
2011-07-27 07:00:00,4425.0,512.0
2011-07-27 08:00:00,4025.0,525.0
2011-07-27 09:00:00,4204.0,500.0
2011-07-27 10:00:00,3907.0,523.0
2011-07-27 11:00:00,3322.0,621.0
2011-07-27 12:00:00,3670.0,618.0
2011-07-27 13:00:00,4430.0,662.0
2011-07-27 14:00:00,4028.0,686.0
2011-07-27 15:00:00,4588.0,677.0
2011-07-27 16:00:00,3396.0,696.0
2011-07-27 17:00:00,4435.0,696.0
2011-07-27 18:00:00,3012.0,635.0
2011-07-27 19:00:00,1962.0,658.0
2011-07-27 20:00:00,4578.0,450.0
2011-07-27 21:00:00,4124.0,351.0
2011-07-27 22:00:00,3494.0,233.0
2011-07-27 23:00:00,2993.0,148.0
2011-07-28 00:00:00,2679.0,84.0
2011-07-28 01:00:00,1649.0,61.0
2011-07-28 02:00:00,1375.0,38.0
2011-07-28 03:00:00,1407.0,50.0
2011-07-28 04:00:00,1893.0,51.0
2011-07-28 05:00:00,3203.0,143.0
2011-07-28 06:00:00,4450.0,320.0
2011-07-28 07:00:00,4843.0,448.0
2011-07-28 08:00:00,4395.0,567.0
2011-07-28 09:00:00,4040.0,556.0
2011-07-28 10:00:00,4118.0,564.0
2011-07-28 11:00:00,4184.0,596.0
2011-07-28 12:00:00,4103.0,641.0
2011-07-28 13:00:00,4114.0,720.0
2011-07-28 14:00:00,4358.0,820.0
2011-07-28 15:00:00,4590.0,838.0
2011-07-28 16:00:00,4617.0,795.0
2011-07-28 17:00:00,4553.0,793.0
2011-07-28 18:00:00,4487.0,702.0
2011-07-28 19:00:00,4256.0,603.0
2011-07-28 20:00:00,4203.0,454.0
2011-07-28 21:00:00,4113.0,365.0
2011-07-28 22:00:00,3317.0,277.0
2011-07-28 23:00:00,2556.0,177.0
2011-07-29 00:00:00,2134.0,122.0
2011-07-29 01:00:00,1239.0,75.0
2011-07-29 02:00:00,1224.0,44.0
2011-07-29 03:00:00,1561.0,55.0
2011-07-29 04:00:00,1962.0,110.0
2011-07-29 05:00:00,2871.0,312.0
2011-07-29 06:00:00,4196.0,394.0
2011-07-29 07:00:00,4533.0,497.0
2011-07-29 08:00:00,4234.0,525.0
2011-07-29 09:00:00,4292.0,510.0
2011-07-29 10:00:00,3949.0,577.0
2011-07-29 11:00:00,4036.0,668.0
2011-07-29 12:00:00,3987.0,726.0
2011-07-29 13:00:00,4459.0,858.0
2011-07-29 14:00:00,3207.0,870.0
2011-07-29 15:00:00,2912.0,934.0
2011-07-29 16:00:00,4425.0,804.0
2011-07-29 17:00:00,4285.0,768.0
2011-07-29 18:00:00,4380.0,778.0
2011-07-29 19:00:00,4202.0,700.0
2011-07-29 20:00:00,4388.0,597.0
2011-07-29 21:00:00,4252.0,359.0
2011-07-29 22:00:00,3434.0,306.0
2011-07-29 23:00:00,3228.0,177.0
2011-07-30 00:00:00,2941.0,147.0
2011-07-30 01:00:00,2250.0,97.0
2011-07-30 02:00:00,1819.0,76.0
2011-07-30 03:00:00,1655.0,51.0
2011-07-30 04:00:00,1984.0,74.0
2011-07-30 05:00:00,2118.0,85.0
2011-07-30 06:00:00,2861.0,189.0
2011-07-30 07:00:00,3447.0,292.0
2011-07-30 08:00:00,4110.0,419.0
2011-07-30 09:00:00,4379.0,554.0
2011-07-30 10:00:00,4514.0,670.0
2011-07-30 11:00:00,4411.0,781.0
2011-07-30 12:00:00,4796.0,933.0
2011-07-30 13:00:00,4650.0,862.0
2011-07-30 14:00:00,4563.0,868.0
2011-07-30 15:00:00,4613.0,832.0
2011-07-30 16:00:00,4677.0,740.0
2011-07-30 17:00:00,4645.0,673.0
2011-07-30 18:00:00,4708.0,613.0
2011-07-30 19:00:00,4876.0,589.0
2011-07-30 20:00:00,4516.0,470.0
2011-07-30 21:00:00,4332.0,358.0
2011-07-30 22:00:00,4986.0,329.0
2011-07-30 23:00:00,4235.0,236.0
2011-07-31 00:00:00,3842.0,227.0
2011-07-31 01:00:00,2916.0,148.0
2011-07-31 02:00:00,2289.0,111.0
2011-07-31 03:00:00,1897.0,98.0
2011-07-31 04:00:00,1875.0,77.0
2011-07-31 05:00:00,1645.0,80.0
2011-07-31 06:00:00,1925.0,145.0
2011-07-31 07:00:00,2348.0,195.0
2011-07-31 08:00:00,3041.0,256.0
2011-07-31 09:00:00,3874.0,398.0
2011-07-31 10:00:00,4573.0,524.0
2011-07-31 11:00:00,4331.0,610.0
2011-07-31 12:00:00,4632.0,625.0
2011-07-31 13:00:00,4773.0,661.0
2011-07-31 14:00:00,4448.0,748.0
2011-07-31 15:00:00,5014.0,682.0
2011-07-31 16:00:00,4804.0,555.0
2011-07-31 17:00:00,4752.0,519.0
2011-07-31 18:00:00,4811.0,461.0
2011-07-31 19:00:00,5180.0,367.0
2011-07-31 20:00:00,5003.0,290.0
2011-07-31 21:00:00,5010.0,252.0
2011-07-31 22:00:00,4771.0,192.0
2011-07-31 23:00:00,4163.0,156.0
2011-08-01 00:00:00,3180.0,83.0
2011-08-01 01:00:00,1756.0,61.0
2011-08-01 02:00:00,1372.0,39.0
2011-08-01 03:00:00,1322.0,36.0
2011-08-01 04:00:00,1908.0,51.0
2011-08-01 05:00:00,3167.0,118.0
2011-08-01 06:00:00,3942.0,305.0
2011-08-01 07:00:00,4375.0,458.0
2011-08-01 08:00:00,4322.0,508.0
2011-08-01 09:00:00,4031.0,528.0
2011-08-01 10:00:00,4092.0,893.0
2011-08-01 11:00:00,4111.0,612.0
2011-08-01 12:00:00,3966.0,666.0
2011-08-01 13:00:00,4206.0,672.0
2011-08-01 14:00:00,4390.0,767.0
2011-08-01 15:00:00,4377.0,856.0
2011-08-01 16:00:00,4624.0,823.0
2011-08-01 17:00:00,4596.0,710.0
2011-08-01 18:00:00,3153.0,677.0
2011-08-01 19:00:00,3561.0,614.0
2011-08-01 20:00:00,3804.0,453.0
2011-08-01 21:00:00,3430.0,290.0
2011-08-01 22:00:00,3142.0,207.0
2011-08-01 23:00:00,2557.0,142.0
2011-08-02 00:00:00,2044.0,74.0
2011-08-02 01:00:00,1414.0,51.0
2011-08-02 02:00:00,1237.0,37.0
2011-08-02 03:00:00,1304.0,44.0
2011-08-02 04:00:00,1817.0,47.0
2011-08-02 05:00:00,2940.0,137.0
2011-08-02 06:00:00,4361.0,315.0
2011-08-02 07:00:00,4608.0,529.0
2011-08-02 08:00:00,3569.0,536.0
2011-08-02 09:00:00,4156.0,481.0
2011-08-02 10:00:00,4099.0,522.0
2011-08-02 11:00:00,4088.0,600.0
2011-08-02 12:00:00,4143.0,658.0
2011-08-02 13:00:00,3897.0,668.0
2011-08-02 14:00:00,4307.0,699.0
2011-08-02 15:00:00,4637.0,706.0
2011-08-02 16:00:00,4494.0,737.0
2011-08-02 17:00:00,4670.0,756.0
2011-08-02 18:00:00,4321.0,680.0
2011-08-02 19:00:00,4069.0,568.0
2011-08-02 20:00:00,3918.0,449.0
2011-08-02 21:00:00,3978.0,340.0
2011-08-02 22:00:00,3304.0,231.0
2011-08-02 23:00:00,2772.0,162.0
2011-08-03 00:00:00,2127.0,91.0
2011-08-03 01:00:00,1521.0,44.0
2011-08-03 02:00:00,1234.0,34.0
2011-08-03 03:00:00,1291.0,51.0
2011-08-03 04:00:00,1798.0,53.0
2011-08-03 05:00:00,3037.0,123.0
2011-08-03 06:00:00,4485.0,303.0
2011-08-03 07:00:00,4725.0,462.0
2011-08-03 08:00:00,3749.0,532.0
2011-08-03 09:00:00,4300.0,498.0
2011-08-03 10:00:00,4080.0,573.0
2011-08-03 11:00:00,4102.0,612.0
2011-08-03 12:00:00,4236.0,671.0
2011-08-03 13:00:00,4337.0,709.0
2011-08-03 14:00:00,4247.0,751.0
2011-08-03 15:00:00,4556.0,815.0
2011-08-03 16:00:00,4573.0,704.0
2011-08-03 17:00:00,4059.0,791.0
2011-08-03 18:00:00,4105.0,709.0
2011-08-03 19:00:00,3935.0,545.0
2011-08-03 20:00:00,3234.0,451.0
2011-08-03 21:00:00,3319.0,373.0
2011-08-03 22:00:00,2837.0,330.0
2011-08-03 23:00:00,2443.0,270.0
2011-08-04 00:00:00,1891.0,85.0
2011-08-04 01:00:00,1451.0,52.0
2011-08-04 02:00:00,1171.0,33.0
2011-08-04 03:00:00,1326.0,47.0
2011-08-04 04:00:00,1775.0,54.0
2011-08-04 05:00:00,2430.0,127.0
2011-08-04 06:00:00,4345.0,320.0
2011-08-04 07:00:00,4213.0,492.0
2011-08-04 08:00:00,4576.0,509.0
2011-08-04 09:00:00,4199.0,497.0
2011-08-04 10:00:00,3805.0,549.0
2011-08-04 11:00:00,4317.0,630.0
2011-08-04 12:00:00,4173.0,676.0
2011-08-04 13:00:00,4132.0,786.0
2011-08-04 14:00:00,4393.0,925.0
2011-08-04 15:00:00,4357.0,862.0
2011-08-04 16:00:00,4508.0,818.0
2011-08-04 17:00:00,4504.0,804.0
2011-08-04 18:00:00,4311.0,745.0
2011-08-04 19:00:00,4531.0,657.0
2011-08-04 20:00:00,4365.0,528.0
2011-08-04 21:00:00,4292.0,317.0
2011-08-04 22:00:00,3523.0,253.0
2011-08-04 23:00:00,2977.0,193.0
2011-08-05 00:00:00,2293.0,129.0
2011-08-05 01:00:00,1806.0,78.0
2011-08-05 02:00:00,1604.0,64.0
2011-08-05 03:00:00,1599.0,53.0
2011-08-05 04:00:00,2100.0,77.0
2011-08-05 05:00:00,3163.0,132.0
2011-08-05 06:00:00,4441.0,324.0
2011-08-05 07:00:00,4615.0,462.0
2011-08-05 08:00:00,4116.0,550.0
2011-08-05 09:00:00,4373.0,546.0
2011-08-05 10:00:00,4117.0,655.0
2011-08-05 11:00:00,3259.0,732.0
2011-08-05 12:00:00,4174.0,790.0
2011-08-05 13:00:00,3848.0,918.0
2011-08-05 14:00:00,4116.0,883.0
2011-08-05 15:00:00,4418.0,872.0
2011-08-05 16:00:00,4422.0,791.0
2011-08-05 17:00:00,4347.0,767.0
2011-08-05 18:00:00,4580.0,816.0
2011-08-05 19:00:00,4579.0,728.0
2011-08-05 20:00:00,4463.0,559.0
2011-08-05 21:00:00,4394.0,402.0
2011-08-05 22:00:00,3958.0,274.0
2011-08-05 23:00:00,3716.0,223.0
2011-08-06 00:00:00,3019.0,150.0
2011-08-06 01:00:00,2232.0,123.0
2011-08-06 02:00:00,1937.0,81.0
2011-08-06 03:00:00,1890.0,80.0
2011-08-06 04:00:00,2200.0,74.0
2011-08-06 05:00:00,2234.0,86.0
2011-08-06 06:00:00,2839.0,174.0
2011-08-06 07:00:00,3460.0,259.0
2011-08-06 08:00:00,3974.0,392.0
2011-08-06 09:00:00,4710.0,579.0
2011-08-06 10:00:00,5054.0,656.0
2011-08-06 11:00:00,5056.0,804.0
2011-08-06 12:00:00,3604.0,849.0
2011-08-06 13:00:00,2439.0,851.0
2011-08-06 14:00:00,3786.0,835.0
2011-08-06 15:00:00,4401.0,782.0
2011-08-06 16:00:00,4878.0,708.0
2011-08-06 17:00:00,4992.0,678.0
2011-08-06 18:00:00,4626.0,609.0
2011-08-06 19:00:00,4494.0,583.0
2011-08-06 20:00:00,4538.0,544.0
2011-08-06 21:00:00,4927.0,306.0
2011-08-06 22:00:00,4376.0,244.0
2011-08-06 23:00:00,4016.0,309.0
2011-08-07 00:00:00,3122.0,251.0
2011-08-07 01:00:00,2428.0,196.0
2011-08-07 02:00:00,1943.0,130.0
2011-08-07 03:00:00,1596.0,82.0
2011-08-07 04:00:00,1442.0,88.0
2011-08-07 05:00:00,1317.0,171.0
2011-08-07 06:00:00,1703.0,152.0
2011-08-07 07:00:00,2096.0,208.0
2011-08-07 08:00:00,2631.0,280.0
2011-08-07 09:00:00,3348.0,350.0
2011-08-07 10:00:00,4320.0,470.0
2011-08-07 11:00:00,4805.0,591.0
2011-08-07 12:00:00,4944.0,636.0
2011-08-07 13:00:00,4224.0,705.0
2011-08-07 14:00:00,3041.0,703.0
2011-08-07 15:00:00,4808.0,699.0
2011-08-07 16:00:00,4907.0,652.0
2011-08-07 17:00:00,4857.0,543.0
2011-08-07 18:00:00,5006.0,469.0
2011-08-07 19:00:00,5130.0,393.0
2011-08-07 20:00:00,4645.0,307.0
2011-08-07 21:00:00,4545.0,355.0
2011-08-07 22:00:00,4464.0,259.0
2011-08-07 23:00:00,3354.0,161.0
2011-08-08 00:00:00,2457.0,88.0
2011-08-08 01:00:00,1694.0,46.0
2011-08-08 02:00:00,1277.0,41.0
2011-08-08 03:00:00,1320.0,27.0
2011-08-08 04:00:00,1853.0,55.0
2011-08-08 05:00:00,3069.0,123.0
2011-08-08 06:00:00,4333.0,309.0
2011-08-08 07:00:00,4522.0,448.0
2011-08-08 08:00:00,4454.0,461.0
2011-08-08 09:00:00,4016.0,439.0
2011-08-08 10:00:00,4044.0,532.0
2011-08-08 11:00:00,3513.0,662.0
2011-08-08 12:00:00,3271.0,743.0
2011-08-08 13:00:00,3378.0,759.0
2011-08-08 14:00:00,4088.0,865.0
2011-08-08 15:00:00,4085.0,753.0
2011-08-08 16:00:00,3604.0,796.0
2011-08-08 17:00:00,4488.0,771.0
2011-08-08 18:00:00,4071.0,751.0
2011-08-08 19:00:00,3691.0,662.0
2011-08-08 20:00:00,3683.0,460.0
2011-08-08 21:00:00,3508.0,320.0
2011-08-08 22:00:00,2870.0,202.0
2011-08-08 23:00:00,2492.0,137.0
2011-08-09 00:00:00,2061.0,108.0
2011-08-09 01:00:00,1457.0,45.0
2011-08-09 02:00:00,893.0,39.0
2011-08-09 03:00:00,1206.0,46.0
2011-08-09 04:00:00,1763.0,52.0
2011-08-09 05:00:00,2908.0,151.0
2011-08-09 06:00:00,4339.0,290.0
2011-08-09 07:00:00,4542.0,457.0
2011-08-09 08:00:00,4302.0,514.0
2011-08-09 09:00:00,3961.0,529.0
2011-08-09 10:00:00,3571.0,604.0
2011-08-09 11:00:00,3677.0,629.0
2011-08-09 12:00:00,3854.0,687.0
2011-08-09 13:00:00,3794.0,702.0
2011-08-09 14:00:00,3918.0,776.0
2011-08-09 15:00:00,3921.0,775.0
2011-08-09 16:00:00,3619.0,671.0
2011-08-09 17:00:00,3817.0,727.0
2011-08-09 18:00:00,4484.0,723.0
2011-08-09 19:00:00,4218.0,523.0
2011-08-09 20:00:00,3498.0,393.0
2011-08-09 21:00:00,3346.0,261.0
2011-08-09 22:00:00,2986.0,203.0
2011-08-09 23:00:00,2746.0,162.0
2011-08-10 00:00:00,1955.0,71.0
2011-08-10 01:00:00,1400.0,57.0
2011-08-10 02:00:00,1114.0,37.0
2011-08-10 03:00:00,1245.0,53.0
2011-08-10 04:00:00,1675.0,49.0
2011-08-10 05:00:00,2913.0,135.0
2011-08-10 06:00:00,4291.0,296.0
2011-08-10 07:00:00,4474.0,479.0
2011-08-10 08:00:00,4220.0,509.0
2011-08-10 09:00:00,3086.0,487.0
2011-08-10 10:00:00,4057.0,564.0
2011-08-10 11:00:00,3928.0,707.0
2011-08-10 12:00:00,4011.0,725.0
2011-08-10 13:00:00,3781.0,712.0
2011-08-10 14:00:00,1589.0,750.0
2011-08-10 15:00:00,2426.0,770.0
2011-08-10 16:00:00,4387.0,790.0
2011-08-10 17:00:00,4437.0,758.0
2011-08-10 18:00:00,3735.0,710.0
2011-08-10 19:00:00,4719.0,594.0
2011-08-10 20:00:00,4194.0,504.0
2011-08-10 21:00:00,3768.0,331.0
2011-08-10 22:00:00,3359.0,255.0
2011-08-10 23:00:00,2626.0,157.0
