jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|kw_energy_consumption:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=kw_energy_consumption,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=kw_energy_consumption, 
1001,  1299,  completed,  eof,  2014-08-07 16:31:40,  2014-08-07 16:32:53,  73,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_272.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  None,  None,  0.05005,  11,  14,  3,  None,  272,  275,  0.05015,  10.1484045352,  29.0758570423, 
1001,  1330,  completed,  eof,  2014-08-07 16:31:41,  2014-08-07 16:32:27,  46,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  None,  None,  0.05005,  11,  14,  3,  3.5,  None,  275,  0.05015,  21.5175316071,  61.6491657129, 
1001,  1351,  completed,  eof,  2014-08-07 16:31:41,  2014-08-07 16:32:23,  42,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  None,  6.25,  0.05005,  11,  14,  3,  None,  None,  275,  0.05015,  8.61629869348,  24.6862714407, 
1001,  1362,  completed,  eof,  2014-08-07 16:31:41,  2014-08-07 16:32:24,  43,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  1,  None,  0.05005,  11,  14,  3,  None,  None,  275,  0.05015,  17.0245360324,  48.7764331992, 
1001,  1363,  completed,  eof,  2014-08-07 16:32:23,  2014-08-07 16:33:08,  45,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0001,  9,  12,  1,  None,  22,  28,  0.1,  10.5368425724,  30.1887579717, 
1001,  1364,  completed,  eof,  2014-08-07 16:32:24,  2014-08-07 16:33:05,  41,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0001,  9,  12,  1,  1.0,  None,  28,  0.1,  20.4467128008,  58.5811982879, 
1001,  1365,  completed,  eof,  2014-08-07 16:32:27,  2014-08-07 16:33:13,  46,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  0.5,  0.0001,  9,  12,  1,  None,  None,  28,  0.1,  11.2511322621,  32.2352456569, 
1001,  1366,  completed,  eof,  2014-08-07 16:32:53,  2014-08-07 16:33:32,  39,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.1,  17.0430821425,  48.8295690438, 
1001,  1367,  completed,  eof,  2014-08-07 16:33:05,  2014-08-07 16:34:48,  103,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|kw_energy_consumption:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4391,  None,  None,  0.1,  12,  16,  5,  None,  521,  521,  0.0003,  10.2342385929,  29.3217773525, 
1001,  1368,  completed,  eof,  2014-08-07 16:33:08,  2014-08-07 16:34:17,  69,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4391,  None,  None,  0.1,  12,  16,  5,  6.0,  None,  521,  0.0003,  21.3803817192,  61.2562221205, 
1001,  1369,  completed,  eof,  2014-08-07 16:33:13,  2014-08-07 16:34:05,  52,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4391,  None,  12.0,  0.1,  12,  16,  5,  None,  None,  521,  0.0003,  9.40950141729,  26.9588502409, 
1001,  1370,  completed,  eof,  2014-08-07 16:33:33,  2014-08-07 16:34:25,  52,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4391,  1,  None,  0.1,  12,  16,  5,  None,  None,  521,  0.0003,  17.520230726,  50.1966316154, 
1001,  1371,  completed,  eof,  2014-08-07 16:34:06,  2014-08-07 16:35:11,  65,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4391,  None,  None,  0.025075,  10,  13,  2,  None,  147,  151,  0.075075,  10.216980785,  29.2723325799, 
1001,  1372,  completed,  eof,  2014-08-07 16:34:18,  2014-08-07 16:35:05,  47,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4391,  None,  None,  0.025075,  10,  13,  2,  4.75,  None,  151,  0.075075,  21.167268439,  60.6456383339, 
1001,  1373,  completed,  eof,  2014-08-07 16:34:25,  2014-08-07 16:35:06,  41,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.125.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4391,  None,  9.125,  0.025075,  10,  13,  2,  None,  None,  151,  0.075075,  10.0564006875,  28.8122598715, 
1001,  1374,  completed,  eof,  2014-08-07 16:34:48,  2014-08-07 16:35:31,  43,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4391,  1,  None,  0.025075,  10,  13,  2,  None,  None,  151,  0.075075,  16.9458172922,  48.5508987491, 
1001,  1375,  completed,  eof,  2014-08-07 16:35:05,  2014-08-07 16:36:33,  88,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|kw_energy_consumption:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4391,  None,  None,  0.075025,  11,  15,  4,  None,  396,  398,  0.025225,  9.94054685455,  28.4803308996, 
1001,  1376,  completed,  eof,  2014-08-07 16:35:06,  2014-08-07 16:35:58,  52,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4391,  None,  None,  0.075025,  11,  15,  4,  2.25,  None,  398,  0.025225,  21.6803620621,  62.1156858458, 
1001,  1377,  completed,  eof,  2014-08-07 16:35:11,  2014-08-07 16:35:54,  43,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.375.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4391,  None,  3.375,  0.075025,  11,  15,  4,  None,  None,  398,  0.025225,  9.03921333761,  25.8979501524, 
1001,  1378,  completed,  eof,  2014-08-07 16:35:31,  2014-08-07 16:36:21,  50,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4391,  1,  None,  0.075025,  11,  15,  4,  None,  None,  398,  0.025225,  17.0709019419,  48.9092746279, 
1001,  1379,  completed,  eof,  2014-08-07 16:35:54,  2014-08-07 16:37:13,  79,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  4391,  None,  None,  0.055045,  11,  14,  3,  None,  296,  299,  0.055135,  10.2158089607,  29.268975225, 
1001,  1380,  completed,  eof,  2014-08-07 16:35:59,  2014-08-07 16:36:40,  41,  modelParams|clParams|alpha_0.0145852851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.72020278056.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  4391,  None,  None,  0.0145852851107,  9,  12,  2,  1.72020278056,  None,  52,  0.0989798227547,  21.7613971111,  62.3478566752, 
1001,  1381,  completed,  eof,  2014-08-07 16:36:21,  2014-08-07 16:37:04,  43,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.825.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  4391,  None,  6.825,  0.055045,  11,  14,  3,  None,  None,  299,  0.055135,  8.48753357401,  24.3173507702, 
1001,  1382,  completed,  eof,  2014-08-07 16:36:34,  2014-08-07 16:37:18,  44,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0323174571095.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_189.modelParams|spParams|synPermInactiveDec_0.0753395636177,  4391,  1,  None,  0.0323174571095,  10,  13,  2,  None,  None,  189,  0.0753395636177,  16.7545006413,  48.0027637617, 
1001,  1383,  completed,  eof,  2014-08-07 16:36:40,  2014-08-07 16:38:00,  80,  modelParams|clParams|alpha_0.055794572334.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_301.modelParams|sensorParams|encoders|_classifierInput|n_423.modelParams|spParams|synPermInactiveDec_0.029247765868,  4391,  None,  None,  0.055794572334,  11,  15,  3,  None,  301,  423,  0.029247765868,  10.1167089435,  28.9850470545, 
1001,  1384,  completed,  eof,  2014-08-07 16:37:04,  2014-08-07 16:37:47,  43,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|spParams|synPermInactiveDec_0.095015,  4391,  None,  None,  0.0001,  9,  12,  1,  1,  None,  53,  0.095015,  22.5083152604,  64.4878270772, 
1001,  1385,  completed,  eof,  2014-08-07 16:37:13,  2014-08-07 16:37:55,  42,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.04827721071.modelParams|clParams|alpha_0.043966725603.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.0555546595208,  4391,  None,  5.04827721071,  0.043966725603,  11,  13,  2,  None,  None,  275,  0.0555546595208,  8.92829964919,  25.5801750246, 
1001,  1386,  completed,  eof,  2014-08-07 16:37:18,  2014-08-07 16:38:01,  43,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.024423263795.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_146.modelParams|spParams|synPermInactiveDec_0.0750248954573,  4391,  1,  None,  0.024423263795,  10,  13,  2,  None,  None,  146,  0.0750248954573,  16.9052567799,  48.4346901715, 
1001,  1387,  completed,  eof,  2014-08-07 16:37:47,  2014-08-07 16:39:17,  90,  modelParams|clParams|alpha_0.0747751425553.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|kw_energy_consumption:n_444.modelParams|sensorParams|encoders|_classifierInput|n_422.modelParams|spParams|synPermInactiveDec_0.0272074113773,  4391,  None,  None,  0.0747751425553,  11,  15,  4,  None,  444,  422,  0.0272074113773,  10.0983805308,  28.9325349275, 
1001,  1388,  completed,  eof,  2014-08-07 16:37:55,  2014-08-07 16:38:36,  41,  modelParams|clParams|alpha_0.0140855702213.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.19040556112.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0929746455094,  4391,  None,  None,  0.0140855702213,  9,  12,  1,  2.19040556112,  None,  28,  0.0929746455094,  20.3419705232,  58.2811046644, 
1001,  1389,  completed,  eof,  2014-08-07 16:38:00,  2014-08-07 16:38:45,  45,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_7.23322773669.modelParams|clParams|alpha_0.0550272245066.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_323.modelParams|spParams|synPermInactiveDec_0.0535143050302,  4391,  None,  7.23322773669,  0.0550272245066,  11,  14,  3,  None,  None,  323,  0.0535143050302,  9.7851033061,  28.0349747476, 
1001,  1390,  completed,  eof,  2014-08-07 16:38:01,  2014-08-07 16:38:47,  46,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0434030922329.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_251.modelParams|spParams|synPermInactiveDec_0.0661131499283,  4391,  1,  None,  0.0434030922329,  10,  12,  2,  None,  None,  251,  0.0661131499283,  16.8677919282,  48.3273508683, 
1001,  1391,  completed,  eof,  2014-08-07 16:38:36,  2014-08-07 16:40:04,  88,  modelParams|clParams|alpha_0.0605397148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|kw_energy_consumption:n_324.modelParams|sensorParams|encoders|_classifierInput|n_374.modelParams|spParams|synPermInactiveDec_0.0262451772453,  4391,  None,  None,  0.0605397148893,  11,  15,  4,  None,  324,  374,  0.0262451772453,  10.3126100896,  29.5463169268, 
1001,  1392,  completed,  eof,  2014-08-07 16:38:45,  2014-08-07 16:39:29,  44,  modelParams|clParams|alpha_0.0111785146017.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.42181693003.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|spParams|synPermInactiveDec_0.085833365792,  4391,  None,  None,  0.0111785146017,  9,  12,  1,  2.42181693003,  None,  53,  0.085833365792,  21.8285114524,  62.5401437472, 
1001,  1393,  completed,  eof,  2014-08-07 16:38:48,  2014-08-07 16:39:30,  42,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.6869901052.modelParams|clParams|alpha_0.0567218503289.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.0525520708981,  4391,  None,  6.6869901052,  0.0567218503289,  11,  14,  3,  None,  None,  275,  0.0525520708981,  8.52648883831,  24.4289602051, 
1001,  1394,  completed,  eof,  2014-08-07 16:39:17,  2014-08-07 16:40:04,  47,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0366607209045.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_160.modelParams|spParams|synPermInactiveDec_0.0703044590751,  4391,  1,  None,  0.0366607209045,  10,  13,  2,  None,  None,  160,  0.0703044590751,  16.7482176905,  47.9847626879, 
1001,  1395,  completed,  eof,  2014-08-07 16:39:29,  2014-08-07 16:40:59,  90,  modelParams|clParams|alpha_0.07003.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|kw_energy_consumption:n_421.modelParams|sensorParams|encoders|_classifierInput|n_422.modelParams|spParams|synPermInactiveDec_0.02024,  4391,  None,  None,  0.07003,  10,  15,  4,  None,  421,  422,  0.02024,  10.1912722996,  29.1986760514, 
1001,  1396,  completed,  eof,  2014-08-07 16:39:30,  2014-08-07 16:40:13,  43,  modelParams|clParams|alpha_0.0206687997124.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.45161414947.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0798281885467,  4391,  None,  None,  0.0206687997124,  9,  12,  1,  2.45161414947,  None,  28,  0.0798281885467,  20.8631005476,  59.7741770027, 
1001,  1397,  completed,  eof,  2014-08-07 16:40:04,  2014-08-07 16:40:49,  45,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.59451484221.modelParams|clParams|alpha_0.0622520997807.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_323.modelParams|spParams|synPermInactiveDec_0.0465468936528,  4391,  None,  5.59451484221,  0.0622520997807,  10,  14,  3,  None,  None,  323,  0.0465468936528,  8.46454847091,  24.2514969141, 
1001,  1398,  completed,  eof,  2014-08-07 16:40:04,  2014-08-07 16:40:50,  46,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0451080561118.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_211.modelParams|spParams|synPermInactiveDec_0.0567820581238,  4391,  1,  None,  0.0451080561118,  9,  12,  2,  None,  None,  211,  0.0567820581238,  16.4684577608,  47.1832317977, 
1001,  1399,  completed,  killed,  2014-08-07 16:40:13,  2014-08-07 16:40:59,  46,  modelParams|clParams|alpha_0.0711592422699.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|kw_energy_consumption:n_378.modelParams|sensorParams|encoders|_classifierInput|n_399.modelParams|spParams|synPermInactiveDec_0.0290641281663,  2400,  None,  None,  0.0711592422699,  11,  15,  4,  None,  378,  399,  0.0290641281663,  8.06736408296,  26.6003827584, 
1001,  1400,  completed,  eof,  2014-08-07 16:40:49,  2014-08-07 16:41:32,  43,  modelParams|clParams|alpha_0.014674987066.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.08807296636.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0960099752924,  4391,  None,  None,  0.014674987066,  9,  12,  1,  2.08807296636,  None,  28,  0.0960099752924,  21.4076925311,  61.3344694213, 
1001,  1401,  completed,  eof,  2014-08-07 16:40:50,  2014-08-07 16:41:33,  43,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.97205172853.modelParams|clParams|alpha_0.0627029106494.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_329.modelParams|spParams|synPermInactiveDec_0.0488277093663,  4391,  None,  5.97205172853,  0.0627029106494,  10,  14,  3,  None,  None,  329,  0.0488277093663,  8.59107514852,  24.6140042991, 
