jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|kw_energy_consumption:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=kw_energy_consumption,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=kw_energy_consumption, 
1001,  1402,  completed,  eof,  2014-08-07 16:40:59,  2014-08-07 16:41:45,  46,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0395239164788.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_187.modelParams|spParams|synPermInactiveDec_0.0665939735657,  4391,  1,  None,  0.0395239164788,  9,  12,  2,  None,  None,  187,  0.0665939735657,  16.6230103429,  47.6260352715, 
1001,  1403,  completed,  eof,  2014-08-07 16:41:00,  2014-08-07 16:41:43,  43,  modelParams|clParams|alpha_0.0101796220464.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.90401275919.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.092984414871,  4391,  None,  None,  0.0101796220464,  9,  12,  1,  1.90401275919,  None,  28,  0.092984414871,  20.091636529,  57.5638810452, 
1001,  1404,  completed,  eof,  2014-08-07 16:41:32,  2014-08-07 16:42:20,  48,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.62780134486.modelParams|clParams|alpha_0.0711943030929.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_385.modelParams|spParams|synPermInactiveDec_0.0365206785054,  4391,  None,  6.62780134486,  0.0711943030929,  11,  15,  4,  None,  None,  385,  0.0365206785054,  8.59024395374,  24.6116228705, 
1001,  1405,  completed,  eof,  2014-08-07 16:41:34,  2014-08-07 16:42:23,  49,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0493274833298.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_233.modelParams|spParams|synPermInactiveDec_0.0539932129035,  4391,  1,  None,  0.0493274833298,  9,  12,  2,  None,  None,  233,  0.0539932129035,  16.4488921929,  47.1271751383, 
1001,  1406,  completed,  eof,  2014-08-07 16:41:43,  2014-08-07 16:42:32,  49,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.00547922619.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0001,  9,  12,  1,  1.00547922619,  None,  28,  0.1,  20.4467128008,  58.5811982879, 
1001,  1407,  completed,  eof,  2014-08-07 16:41:45,  2014-08-07 16:42:33,  48,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.97232482184.modelParams|clParams|alpha_0.0604404370273.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_318.modelParams|spParams|synPermInactiveDec_0.0499057283774,  4391,  None,  5.97232482184,  0.0604404370273,  10,  14,  3,  None,  None,  318,  0.0499057283774,  8.37613032043,  23.9981730054, 
1001,  1408,  completed,  eof,  2014-08-07 16:42:20,  2014-08-07 16:43:03,  43,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0308054024156.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_148.modelParams|spParams|synPermInactiveDec_0.0750025201391,  4391,  1,  None,  0.0308054024156,  9,  12,  1,  None,  None,  148,  0.0750025201391,  19.3508044414,  55.4413476167, 
1001,  1409,  completed,  eof,  2014-08-07 16:42:23,  2014-08-07 16:43:06,  43,  modelParams|clParams|alpha_0.0105631615815.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.9832239138.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0926323340975,  4391,  None,  None,  0.0105631615815,  9,  12,  1,  1.9832239138,  None,  28,  0.0926323340975,  18.7809669861,  53.8087252348, 
1001,  1410,  completed,  eof,  2014-08-07 16:42:32,  2014-08-07 16:43:15,  43,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.19257796855.modelParams|clParams|alpha_0.0695515268975.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_354.modelParams|spParams|synPermInactiveDec_0.0416395746922,  4391,  None,  5.19257796855,  0.0695515268975,  10,  14,  3,  None,  None,  354,  0.0416395746922,  8.89892033972,  25.4960013401, 
1001,  1411,  completed,  eof,  2014-08-07 16:42:33,  2014-08-07 16:43:17,  44,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0510840534851.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_227.modelParams|spParams|synPermInactiveDec_0.055889693013,  4391,  1,  None,  0.0510840534851,  9,  12,  2,  None,  None,  227,  0.055889693013,  16.3611270913,  46.8757222585, 
1001,  1412,  completed,  eof,  2014-08-07 16:43:04,  2014-08-07 16:43:46,  42,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.0574097751.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0001,  9,  12,  1,  2.0574097751,  None,  28,  0.1,  22.1615449281,  63.4943069064, 
1001,  1413,  completed,  eof,  2014-08-07 16:43:06,  2014-08-07 16:43:49,  43,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.45542126163.modelParams|clParams|alpha_0.057447791491.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_300.modelParams|spParams|synPermInactiveDec_0.054831579968,  4391,  None,  6.45542126163,  0.057447791491,  10,  14,  3,  None,  None,  300,  0.054831579968,  8.61168597593,  24.6730556967, 
1001,  1414,  completed,  eof,  2014-08-07 16:43:15,  2014-08-07 16:44:00,  45,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0414685483908.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_184.modelParams|spParams|synPermInactiveDec_0.0624106445936,  4391,  1,  None,  0.0414685483908,  9,  12,  1,  None,  None,  184,  0.0624106445936,  19.2626164119,  55.1886830203, 
1001,  1415,  completed,  eof,  2014-08-07 16:43:17,  2014-08-07 16:43:59,  42,  modelParams|clParams|alpha_0.0113668162229.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.09491158667.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0922967595749,  4391,  None,  None,  0.0113668162229,  9,  12,  1,  2.09491158667,  None,  28,  0.0922967595749,  21.1998214415,  60.7389048611, 
1001,  1416,  completed,  eof,  2014-08-07 16:43:47,  2014-08-07 16:44:29,  42,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.98416531996.modelParams|clParams|alpha_0.0608632089267.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_319.modelParams|spParams|synPermInactiveDec_0.0494772373579,  4391,  None,  5.98416531996,  0.0608632089267,  10,  14,  3,  None,  None,  319,  0.0494772373579,  8.70114424389,  24.9293596114, 
1001,  1417,  completed,  eof,  2014-08-07 16:43:50,  2014-08-07 16:44:34,  44,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0518453915666.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_222.modelParams|spParams|synPermInactiveDec_0.0557305322248,  4391,  1,  None,  0.0518453915666,  9,  12,  2,  None,  None,  222,  0.0557305322248,  16.4524884762,  47.1374787304, 
1001,  1418,  completed,  eof,  2014-08-07 16:43:59,  2014-08-07 16:44:42,  43,  modelParams|clParams|alpha_0.0130101962315.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.19432898154.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0921671012044,  4391,  None,  None,  0.0130101962315,  9,  12,  1,  2.19432898154,  None,  28,  0.0921671012044,  20.8194349314,  59.6490720947, 
1001,  1419,  completed,  eof,  2014-08-07 16:44:00,  2014-08-07 16:44:46,  46,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.49174357483.modelParams|clParams|alpha_0.0684379532599.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_345.modelParams|spParams|synPermInactiveDec_0.0435348038975,  4391,  None,  6.49174357483,  0.0684379532599,  10,  14,  3,  None,  None,  345,  0.0435348038975,  8.30704217624,  23.8002308563, 
1001,  1420,  completed,  eof,  2014-08-07 16:44:29,  2014-08-07 16:45:16,  47,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0571520376548.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_250.modelParams|spParams|synPermInactiveDec_0.0502726063281,  4391,  1,  None,  0.0571520376548,  9,  12,  2,  None,  None,  250,  0.0502726063281,  16.5946938178,  47.5449065352, 
1001,  1421,  completed,  eof,  2014-08-07 16:44:34,  2014-08-07 16:45:16,  42,  modelParams|clParams|alpha_0.00610598421033.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.79007691628.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0978904796372,  4391,  None,  None,  0.00610598421033,  9,  12,  1,  1.79007691628,  None,  28,  0.0978904796372,  18.2558600635,  52.3042588173, 
1001,  1422,  completed,  eof,  2014-08-07 16:44:42,  2014-08-07 16:45:26,  44,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.65709909312.modelParams|clParams|alpha_0.0617937401575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_316.modelParams|spParams|synPermInactiveDec_0.0490035842143,  4391,  None,  5.65709909312,  0.0617937401575,  10,  14,  3,  None,  None,  316,  0.0490035842143,  8.55006952893,  24.4965204592, 
1001,  1423,  completed,  eof,  2014-08-07 16:44:46,  2014-08-07 16:45:32,  46,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0486608359865.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_213.modelParams|spParams|synPermInactiveDec_0.0595046269639,  4391,  1,  None,  0.0486608359865,  9,  12,  2,  None,  None,  213,  0.0595046269639,  16.4102221881,  47.0163829909, 
1001,  1424,  completed,  eof,  2014-08-07 16:45:16,  2014-08-07 16:45:57,  41,  modelParams|clParams|alpha_0.0104093233264.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.87357565974.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0943320761738,  4391,  None,  None,  0.0104093233264,  9,  12,  2,  1.87357565974,  None,  28,  0.0943320761738,  19.4885700406,  55.8360552631, 
1001,  1425,  completed,  eof,  2014-08-07 16:45:16,  2014-08-07 16:46:00,  44,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.26574380874.modelParams|clParams|alpha_0.0688498734583.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_347.modelParams|spParams|synPermInactiveDec_0.0427898277821,  4391,  None,  6.26574380874,  0.0688498734583,  10,  14,  3,  None,  None,  347,  0.0427898277821,  9.37794610187,  26.8684421539, 
1001,  1426,  completed,  eof,  2014-08-07 16:45:26,  2014-08-07 16:46:11,  45,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0546898866303.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_244.modelParams|spParams|synPermInactiveDec_0.0522860014974,  4391,  1,  None,  0.0546898866303,  9,  12,  2,  None,  None,  244,  0.0522860014974,  16.4433616147,  47.1113296624, 
1001,  1427,  completed,  eof,  2014-08-07 16:45:32,  2014-08-07 16:46:16,  44,  modelParams|clParams|alpha_0.00487252488927.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.83727930168.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.00487252488927,  9,  12,  1,  1.83727930168,  None,  28,  0.1,  19.5117888763,  55.9025787787, 
1001,  1428,  completed,  eof,  2014-08-07 16:45:58,  2014-08-07 16:46:42,  44,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.472839149.modelParams|clParams|alpha_0.0671130869034.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_344.modelParams|spParams|synPermInactiveDec_0.0452879194432,  4391,  None,  6.472839149,  0.0671130869034,  10,  14,  3,  None,  None,  344,  0.0452879194432,  8.5507736353,  24.498537771, 
1001,  1429,  completed,  eof,  2014-08-07 16:46:00,  2014-08-07 16:46:46,  46,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0500458980886.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_221.modelParams|spParams|synPermInactiveDec_0.0571216531495,  4391,  1,  None,  0.0500458980886,  9,  12,  2,  None,  None,  221,  0.0571216531495,  16.5509735423,  47.4196450247, 
1001,  1430,  completed,  eof,  2014-08-07 16:46:11,  2014-08-07 16:46:54,  43,  modelParams|clParams|alpha_0.0062784769494.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.84912021521.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0962883285577,  4391,  None,  None,  0.0062784769494,  9,  12,  1,  1.84912021521,  None,  28,  0.0962883285577,  18.6239945685,  53.3589887703, 
1001,  1431,  completed,  eof,  2014-08-07 16:46:16,  2014-08-07 16:47:00,  44,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.62026644667.modelParams|clParams|alpha_0.0658157250833.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_338.modelParams|spParams|synPermInactiveDec_0.0455596067343,  4391,  None,  6.62026644667,  0.0658157250833,  10,  14,  3,  None,  None,  338,  0.0455596067343,  8.62997745784,  24.7254620145, 
1001,  1432,  completed,  killed,  2014-08-07 16:46:42,  2014-08-07 16:46:46,  4,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.054232933756.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_236.modelParams|spParams|synPermInactiveDec_0.0531436899145,  350,  1,  None,  0.054232933756,  9,  12,  2,  None,  None,  236,  0.0531436899145,  17.9850144974,  63.9533965682, 
1001,  1433,  completed,  eof,  2014-08-07 16:46:46,  2014-08-07 16:47:30,  44,  modelParams|clParams|alpha_0.00737828900217.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.86837583057.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.097162316337,  4391,  None,  None,  0.00737828900217,  9,  12,  1,  1.86837583057,  None,  28,  0.097162316337,  18.5755245338,  53.2201188824, 
1001,  1434,  completed,  eof,  2014-08-07 16:46:47,  2014-08-07 16:47:29,  42,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.45772913232.modelParams|clParams|alpha_0.0677488658017.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_335.modelParams|spParams|synPermInactiveDec_0.0452883352456,  4391,  None,  6.45772913232,  0.0677488658017,  9,  14,  3,  None,  None,  335,  0.0452883352456,  8.35604374251,  23.9406236176, 
1001,  1435,  completed,  eof,  2014-08-07 16:46:54,  2014-08-07 16:47:37,  43,  modelParams|clParams|alpha_0.00760748026292.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.9862263388.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0973630995465,  4391,  None,  None,  0.00760748026292,  9,  12,  1,  1.9862263388,  None,  28,  0.0973630995465,  18.5280116218,  53.0839912153, 
1001,  1436,  completed,  eof,  2014-08-07 16:47:00,  2014-08-07 16:47:45,  45,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.33755980544.modelParams|clParams|alpha_0.0677327798766.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_345.modelParams|spParams|synPermInactiveDec_0.0441508869076,  4391,  None,  6.33755980544,  0.0677327798766,  10,  14,  3,  None,  None,  345,  0.0441508869076,  8.5542734245,  24.5085649009, 
1001,  1437,  completed,  eof,  2014-08-07 16:47:29,  2014-08-07 16:48:11,  42,  modelParams|clParams|alpha_0.00692574504658.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.80492533921.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0975422934519,  4391,  None,  None,  0.00692574504658,  9,  12,  1,  1.80492533921,  None,  28,  0.0975422934519,  19.4212053101,  55.6430508092, 
1001,  1438,  completed,  eof,  2014-08-07 16:47:30,  2014-08-07 16:48:13,  43,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.82828092795.modelParams|clParams|alpha_0.0655489851159.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_327.modelParams|spParams|synPermInactiveDec_0.0457109773491,  4391,  None,  6.82828092795,  0.0655489851159,  10,  14,  3,  None,  None,  327,  0.0457109773491,  8.46480438938,  24.2522301376, 
1001,  1439,  completed,  eof,  2014-08-07 16:47:38,  2014-08-07 16:48:21,  43,  modelParams|clParams|alpha_0.0070647634681.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.74392217507.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0982351660292,  4391,  None,  None,  0.0070647634681,  9,  12,  1,  1.74392217507,  None,  28,  0.0982351660292,  18.9386553548,  54.2605129466, 
1001,  1440,  completed,  eof,  2014-08-07 16:47:45,  2014-08-07 16:48:29,  44,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.26067901579.modelParams|clParams|alpha_0.0696017047787.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_351.modelParams|spParams|synPermInactiveDec_0.0416152133769,  4391,  None,  6.26067901579,  0.0696017047787,  10,  14,  3,  None,  None,  351,  0.0416152133769,  8.8956218713,  25.4865510076, 
1001,  1441,  completed,  killed,  2014-08-07 16:48:12,  2014-08-07 16:48:21,  9,  modelParams|clParams|alpha_0.00486667227029.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.73973400275.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0986953688497,  850,  None,  None,  0.00486667227029,  9,  12,  1,  1.73973400275,  None,  28,  0.0986953688497,  13.4746620596,  47.6831074438, 
1001,  1442,  completed,  killed,  2014-08-07 16:48:14,  2014-08-07 16:48:29,  15,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.72922557196.modelParams|clParams|alpha_0.0669353889241.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_341.modelParams|spParams|synPermInactiveDec_0.044739801881,  1400,  None,  6.72922557196,  0.0669353889241,  10,  14,  3,  None,  None,  341,  0.044739801881,  6.52831567815,  23.362053808, 
1001,  1443,  completed,  killed,  2014-08-07 16:48:22,  2014-08-07 16:48:29,  7,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.48575522957.modelParams|clParams|alpha_0.0683461580089.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_345.modelParams|spParams|synPermInactiveDec_0.0438290663476,  600,  None,  6.48575522957,  0.0683461580089,  11,  14,  3,  None,  None,  345,  0.0438290663476,  6.44730007953,  23.1482167869, 
